"arc_length","flux"
56.8575,2.98205e+13
57.1824,3.03246e+13
57.5073,3.08213e+13
57.8322,3.1311e+13
58.1571,3.17938e+13
58.482,3.227e+13
58.8069,3.27397e+13
59.1318,3.32032e+13
59.4567,3.36605e+13
59.7816,3.4112e+13
60.1065,3.46364e+13
60.4314,3.51852e+13
60.7563,3.57384e+13
61.0812,3.62963e+13
61.4061,3.6859e+13
61.731,3.74266e+13
62.0559,3.79992e+13
62.3808,3.85771e+13
62.7057,3.91603e+13
63.0306,3.97491e+13
63.3555,4.03437e+13
63.6804,4.09441e+13
64.0053,4.15506e+13
64.3302,4.21635e+13
64.6551,4.27829e+13
64.98,4.3409e+13
65.3049,4.4042e+13
65.6298,4.46823e+13
65.9547,4.533e+13
66.2796,4.59854e+13
66.6045,4.66488e+13
66.9294,4.73205e+13
67.2543,4.80008e+13
67.5792,4.86899e+13
67.9041,4.93883e+13
68.229,5.00962e+13
68.5539,5.07894e+13
68.8788,5.14437e+13
69.2037,5.20791e+13
69.5286,5.26964e+13
69.8535,5.32962e+13
70.1784,5.38792e+13
70.5033,5.44458e+13
70.8282,5.49967e+13
71.1531,5.55325e+13
71.478,5.60536e+13
71.8029,5.65605e+13
72.1278,5.70538e+13
72.4527,5.75337e+13
72.7776,5.80009e+13
73.1025,5.84557e+13
73.4274,5.88984e+13
73.7523,5.93295e+13
74.0772,5.97494e+13
74.4021,6.01583e+13
74.727,6.05566e+13
75.0519,6.09447e+13
75.3768,6.13228e+13
75.7017,6.16912e+13
76.0266,6.20502e+13
76.3515,6.24001e+13
76.6764,6.27412e+13
77.0013,6.30798e+13
77.3262,6.34468e+13
77.6511,6.38131e+13
77.976,6.41784e+13
78.3009,6.45429e+13
78.6258,6.49065e+13
78.9507,6.52691e+13
79.2756,6.56308e+13
79.6005,6.59914e+13
79.9254,6.63511e+13
80.2503,6.67096e+13
80.5752,6.70671e+13
80.9001,6.74234e+13
81.225,6.77786e+13
81.5499,6.81326e+13
81.8748,6.84853e+13
82.1997,6.88367e+13
82.5246,6.91868e+13
82.8495,6.95355e+13
83.1744,6.98828e+13
83.4993,7.02286e+13
83.8242,7.05729e+13
84.1491,7.09156e+13
84.474,7.12566e+13
84.7989,7.1596e+13
85.1238,7.19335e+13
85.4487,7.22693e+13
85.7736,7.23288e+13
86.0985,7.23305e+13
86.4234,7.23257e+13
86.7483,7.23146e+13
87.0732,7.22975e+13
87.3981,7.22745e+13
87.723,7.22458e+13
88.0479,7.22117e+13
88.3728,7.21724e+13
88.6977,7.2128e+13
89.0226,7.20786e+13
89.3475,7.20245e+13
89.6724,7.19658e+13
89.9973,7.19027e+13
90.3222,7.18352e+13
90.6471,7.17636e+13
90.972,7.1688e+13
91.2969,7.16084e+13
91.6218,7.15251e+13
91.9467,7.1438e+13
92.2716,7.13474e+13
92.5965,7.12534e+13
92.9214,7.1156e+13
93.2463,7.10553e+13
93.5712,7.09514e+13
93.8961,7.08445e+13
94.221,7.07488e+13
94.5459,7.06629e+13
94.8708,7.0574e+13
95.1957,7.04822e+13
95.5206,7.03872e+13
95.8455,7.02891e+13
96.1704,7.01876e+13
96.4953,7.00827e+13
96.8202,6.99743e+13
97.1451,6.98623e+13
97.47,6.97466e+13
97.7949,6.9627e+13
98.1198,6.95034e+13
98.4447,6.93758e+13
98.7696,6.92438e+13
99.0945,6.91075e+13
99.4194,6.89667e+13
99.7443,6.88212e+13
100.069,6.86708e+13
100.394,6.85154e+13
100.719,6.83548e+13
101.044,6.81888e+13
101.369,6.80172e+13
101.694,6.78399e+13
102.019,6.76565e+13
102.343,6.7467e+13
102.668,6.72469e+13
102.993,6.69359e+13
103.318,6.66276e+13
103.643,6.63218e+13
103.968,6.60184e+13
104.293,6.57174e+13
104.618,6.54187e+13
104.943,6.51222e+13
105.268,6.48279e+13
105.592,6.45355e+13
105.917,6.42452e+13
106.242,6.39568e+13
106.567,6.36702e+13
106.892,6.33855e+13
107.217,6.31025e+13
107.542,6.28211e+13
107.867,6.25414e+13
108.192,6.22633e+13
108.517,6.19867e+13
108.841,6.17116e+13
109.166,6.14379e+13
109.491,6.11656e+13
109.816,6.08947e+13
110.141,6.06251e+13
110.466,6.03568e+13
110.791,6.00897e+13
111.116,5.98238e+13
111.441,5.95576e+13
111.766,5.92891e+13
112.09,5.90182e+13
112.415,5.87448e+13
112.74,5.84687e+13
113.065,5.81901e+13
113.39,5.79086e+13
113.715,5.76244e+13
114.04,5.73372e+13
114.365,5.70471e+13
114.69,5.67538e+13
115.015,5.64573e+13
115.339,5.61576e+13
115.664,5.58544e+13
115.989,5.55477e+13
116.314,5.52374e+13
116.639,5.49232e+13
116.964,5.46052e+13
117.289,5.42832e+13
117.614,5.3957e+13
117.939,5.36264e+13
118.264,5.32914e+13
118.589,5.29517e+13
118.913,5.26073e+13
119.238,5.22578e+13
119.563,5.19031e+13
119.888,5.15683e+13
120.213,5.12544e+13
120.538,5.09451e+13
120.863,5.06403e+13
121.188,5.03399e+13
121.513,5.00436e+13
121.837,4.97513e+13
122.162,4.94628e+13
122.487,4.91782e+13
122.812,4.88971e+13
123.137,4.86196e+13
123.462,4.83454e+13
123.787,4.80745e+13
124.112,4.78068e+13
124.437,4.75421e+13
124.762,4.72804e+13
125.087,4.70215e+13
125.411,4.67655e+13
125.736,4.65121e+13
126.061,4.62614e+13
126.386,4.60132e+13
126.711,4.57675e+13
127.036,4.55241e+13
127.361,4.52831e+13
127.686,4.50443e+13
128.011,4.48077e+13
128.335,4.4571e+13
128.66,4.43277e+13
128.985,4.40824e+13
129.31,4.3835e+13
129.635,4.35854e+13
129.96,4.33337e+13
130.285,4.30798e+13
130.61,4.28235e+13
130.935,4.25648e+13
131.26,4.23036e+13
131.585,4.20399e+13
131.909,4.17735e+13
132.234,4.15044e+13
132.559,4.12326e+13
132.884,4.09578e+13
133.209,4.068e+13
133.534,4.03991e+13
133.859,4.01151e+13
134.184,3.98277e+13
134.509,3.95368e+13
134.833,3.92425e+13
135.158,3.89444e+13
135.483,3.86426e+13
135.808,3.83368e+13
136.133,3.80269e+13
136.458,3.77127e+13
136.783,3.73941e+13
137.108,3.71623e+13
137.433,3.69389e+13
137.758,3.6719e+13
138.082,3.65023e+13
138.407,3.62889e+13
138.732,3.60785e+13
139.057,3.58711e+13
139.382,3.56665e+13
139.707,3.54648e+13
140.032,3.52657e+13
140.357,3.50692e+13
140.682,3.48752e+13
141.007,3.46836e+13
141.331,3.44944e+13
141.656,3.43074e+13
141.981,3.41227e+13
142.306,3.394e+13
142.631,3.37594e+13
142.956,3.35809e+13
143.281,3.34042e+13
143.606,3.32295e+13
143.931,3.30565e+13
144.256,3.28854e+13
144.581,3.27159e+13
144.905,3.25482e+13
145.23,3.2382e+13
145.555,3.22372e+13
145.88,3.21042e+13
146.205,3.19711e+13
146.53,3.18381e+13
146.855,3.1705e+13
147.18,3.15718e+13
147.505,3.14387e+13
147.829,3.13055e+13
148.154,3.11723e+13
148.479,3.10391e+13
148.804,3.09058e+13
149.129,3.07725e+13
149.454,3.06391e+13
149.779,3.05057e+13
150.104,3.03723e+13
150.429,3.02389e+13
150.754,3.01054e+13
151.078,2.99719e+13
151.403,2.98383e+13
151.728,2.97047e+13
152.053,2.9571e+13
152.378,2.94373e+13
152.703,2.93035e+13
153.028,2.91697e+13
153.353,2.90359e+13
153.678,2.8902e+13
154.003,2.88069e+13
154.327,2.87963e+13
154.652,2.87856e+13
154.977,2.87749e+13
155.302,2.87643e+13
155.627,2.87536e+13
155.952,2.87429e+13
156.277,2.87323e+13
156.602,2.87216e+13
156.927,2.87109e+13
157.252,2.87003e+13
157.576,2.86896e+13
157.901,2.86789e+13
158.226,2.86683e+13
158.551,2.86576e+13
158.876,2.86469e+13
159.201,2.86363e+13
159.526,2.86256e+13
159.851,2.86149e+13
160.176,2.86043e+13
160.501,2.85936e+13
160.826,2.85829e+13
161.15,2.85723e+13
161.475,2.85616e+13
161.8,2.85509e+13
162.125,2.85403e+13
162.45,2.85296e+13
162.775,2.854e+13
163.1,2.85504e+13
163.425,2.85608e+13
163.75,2.85713e+13
164.074,2.85817e+13
164.399,2.85921e+13
164.724,2.86025e+13
165.049,2.86129e+13
165.374,2.86234e+13
165.699,2.86338e+13
166.024,2.86442e+13
166.349,2.86546e+13
166.674,2.8665e+13
166.999,2.86755e+13
167.324,2.86859e+13
167.648,2.86963e+13
167.973,2.87067e+13
168.298,2.87171e+13
168.623,2.87276e+13
168.948,2.8738e+13
169.273,2.87484e+13
169.598,2.87588e+13
169.923,2.87692e+13
170.248,2.87796e+13
170.572,2.87901e+13
170.897,2.88005e+13
171.222,2.88953e+13
171.547,2.90289e+13
171.872,2.91625e+13
172.197,2.92961e+13
172.522,2.94296e+13
172.847,2.95631e+13
173.172,2.96965e+13
173.497,2.98299e+13
173.822,2.99633e+13
174.146,3.00966e+13
174.471,3.02298e+13
174.796,3.0363e+13
175.121,3.04962e+13
175.446,3.06294e+13
175.771,3.07625e+13
176.096,3.08956e+13
176.421,3.10286e+13
176.746,3.11616e+13
177.07,3.12946e+13
177.395,3.14276e+13
177.72,3.15605e+13
178.045,3.16934e+13
178.37,3.18263e+13
178.695,3.19591e+13
179.02,3.2092e+13
179.345,3.22247e+13
179.67,3.23693e+13
179.995,3.25352e+13
180.319,3.27027e+13
180.644,3.28719e+13
180.969,3.30428e+13
181.294,3.32155e+13
181.619,3.339e+13
181.944,3.35664e+13
182.269,3.37447e+13
182.594,3.3925e+13
182.919,3.41073e+13
183.244,3.42918e+13
183.568,3.44785e+13
183.893,3.46674e+13
184.218,3.48587e+13
184.543,3.50524e+13
184.868,3.52486e+13
185.193,3.54474e+13
185.518,3.56489e+13
185.843,3.58531e+13
186.168,3.60602e+13
186.493,3.62702e+13
186.818,3.64834e+13
187.142,3.66997e+13
187.467,3.69193e+13
187.792,3.71424e+13
188.117,3.73739e+13
188.442,3.76921e+13
188.767,3.80058e+13
189.092,3.83153e+13
189.417,3.86208e+13
189.742,3.89222e+13
190.066,3.92199e+13
190.391,3.95139e+13
190.716,3.98044e+13
191.041,4.00914e+13
191.366,4.03751e+13
191.691,4.06556e+13
192.016,4.09331e+13
192.341,4.12075e+13
192.666,4.1479e+13
192.991,4.17478e+13
193.315,4.20138e+13
193.64,4.22772e+13
193.965,4.2538e+13
194.29,4.27964e+13
194.615,4.30524e+13
194.94,4.3306e+13
195.265,4.35574e+13
195.59,4.38066e+13
195.915,4.40537e+13
196.24,4.42987e+13
196.564,4.45417e+13
196.889,4.47781e+13
197.214,4.50144e+13
197.539,4.52529e+13
197.864,4.54936e+13
198.189,4.57367e+13
198.514,4.59821e+13
198.839,4.623e+13
199.164,4.64804e+13
199.489,4.67335e+13
199.813,4.69892e+13
200.138,4.72477e+13
200.463,4.75091e+13
200.788,4.77734e+13
201.113,4.80408e+13
201.438,4.83114e+13
201.763,4.85852e+13
202.088,4.88624e+13
202.413,4.91431e+13
202.738,4.94274e+13
203.062,4.97154e+13
203.387,5.00073e+13
203.712,5.03032e+13
204.037,5.06033e+13
204.362,5.09077e+13
204.687,5.12166e+13
205.012,5.15301e+13
205.337,5.18645e+13
205.662,5.22187e+13
205.987,5.25678e+13
206.311,5.29119e+13
206.636,5.32511e+13
206.961,5.35858e+13
207.286,5.39159e+13
207.611,5.42418e+13
207.936,5.45634e+13
208.261,5.48811e+13
208.586,5.51948e+13
208.911,5.55048e+13
209.236,5.58112e+13
209.561,5.6114e+13
209.885,5.64134e+13
210.21,5.67096e+13
210.535,5.70025e+13
210.86,5.72923e+13
211.185,5.75791e+13
211.51,5.7863e+13
211.835,5.81441e+13
212.16,5.84225e+13
212.485,5.86982e+13
212.809,5.89713e+13
213.134,5.92419e+13
213.459,5.95101e+13
213.784,5.9776e+13
214.109,6.00416e+13
214.434,6.03084e+13
214.759,6.05764e+13
215.084,6.08457e+13
215.409,6.11163e+13
215.734,6.13883e+13
216.059,6.16617e+13
216.383,6.19365e+13
216.708,6.22127e+13
217.033,6.24906e+13
217.358,6.27699e+13
217.683,6.3051e+13
218.008,6.33337e+13
218.333,6.36181e+13
218.658,6.39043e+13
218.983,6.41924e+13
219.307,6.44824e+13
219.632,6.47744e+13
219.957,6.50684e+13
220.282,6.53646e+13
220.607,6.56629e+13
220.932,6.59635e+13
221.257,6.62665e+13
221.582,6.6572e+13
221.907,6.688e+13
222.232,6.71906e+13
222.556,6.74104e+13
222.881,6.75997e+13
223.206,6.77829e+13
223.531,6.796e+13
223.856,6.81314e+13
224.181,6.82971e+13
224.506,6.84575e+13
224.831,6.86127e+13
225.156,6.87629e+13
225.481,6.89083e+13
225.805,6.90489e+13
226.13,6.91851e+13
226.455,6.93168e+13
226.78,6.94443e+13
227.105,6.95677e+13
227.43,6.96872e+13
227.755,6.98028e+13
228.08,6.99146e+13
228.405,7.00228e+13
228.73,7.01276e+13
229.055,7.02289e+13
229.379,7.03269e+13
229.704,7.04218e+13
230.029,7.05135e+13
230.354,7.06022e+13
230.679,7.0688e+13
231.004,7.07836e+13
231.329,7.08904e+13
231.654,7.09941e+13
231.979,7.10946e+13
232.303,7.11919e+13
232.628,7.12859e+13
232.953,7.13763e+13
233.278,7.14633e+13
233.603,7.15465e+13
233.928,7.16259e+13
234.253,7.17015e+13
234.578,7.1773e+13
234.903,7.18403e+13
235.228,7.19034e+13
235.552,7.1962e+13
235.877,7.2016e+13
236.202,7.20652e+13
236.527,7.21096e+13
236.852,7.21488e+13
237.177,7.21828e+13
237.502,7.22114e+13
237.827,7.22343e+13
238.152,7.22514e+13
238.477,7.22624e+13
238.801,7.22672e+13
239.126,7.22654e+13
239.451,7.22059e+13
239.776,7.18704e+13
240.101,7.15331e+13
240.426,7.1194e+13
240.751,7.08532e+13
241.076,7.05108e+13
241.401,7.01668e+13
241.726,6.98213e+13
242.051,6.94742e+13
242.375,6.91258e+13
242.7,6.8776e+13
243.025,6.84248e+13
243.35,6.80724e+13
243.675,6.77187e+13
244,6.73638e+13
244.325,6.70078e+13
244.65,6.66506e+13
244.975,6.62923e+13
245.299,6.5933e+13
245.624,6.55726e+13
245.949,6.52112e+13
246.274,6.48489e+13
246.599,6.44856e+13
246.924,6.41214e+13
247.249,6.37564e+13
247.574,6.33904e+13
247.899,6.30237e+13
248.224,6.26854e+13
248.548,6.23446e+13
248.873,6.1995e+13
249.198,6.16363e+13
249.523,6.12681e+13
249.848,6.08904e+13
250.173,6.05026e+13
250.498,6.01047e+13
250.823,5.96961e+13
251.148,5.92766e+13
251.473,5.88458e+13
251.798,5.84035e+13
252.122,5.79491e+13
252.447,5.74823e+13
252.772,5.70027e+13
253.097,5.65099e+13
253.422,5.60034e+13
253.747,5.54828e+13
254.072,5.49475e+13
254.397,5.4397e+13
254.722,5.38309e+13
255.046,5.32484e+13
255.371,5.26491e+13
255.696,5.20324e+13
256.021,5.13975e+13
256.346,5.07438e+13
256.671,5.00512e+13
256.996,4.93439e+13
257.321,4.86461e+13
257.646,4.79576e+13
257.971,4.72779e+13
258.296,4.66068e+13
258.62,4.5944e+13
258.945,4.52892e+13
259.27,4.4642e+13
259.595,4.40023e+13
259.92,4.33698e+13
260.245,4.27443e+13
260.57,4.21254e+13
260.895,4.15131e+13
261.22,4.09071e+13
261.544,4.03072e+13
261.869,3.97132e+13
262.194,3.91249e+13
262.519,3.85422e+13
262.844,3.79648e+13
263.169,3.73927e+13
263.494,3.68256e+13
263.819,3.62634e+13
264.144,3.5706e+13
264.469,3.51532e+13
264.793,3.4605e+13
265.118,3.4081e+13
265.443,3.36299e+13
265.768,3.3173e+13
266.093,3.271e+13
266.418,3.22407e+13
266.743,3.17649e+13
267.068,3.12825e+13
267.393,3.07933e+13
267.718,3.0297e+13
268.042,2.97934e+13
268.367,2.92823e+13
268.692,2.87635e+13
269.017,2.82366e+13
269.342,2.77015e+13
269.667,2.71579e+13
269.992,2.66054e+13
270.317,2.60439e+13
270.642,2.54729e+13
270.967,2.48921e+13
271.292,2.43013e+13
271.616,2.37e+13
271.941,2.30879e+13
272.266,2.24646e+13
272.591,2.18297e+13
272.916,2.11827e+13
273.241,2.05232e+13
273.566,1.98508e+13
273.891,1.94285e+13
274.216,1.9043e+13
274.54,1.8664e+13
274.865,1.82914e+13
275.19,1.79249e+13
275.515,1.75644e+13
275.84,1.72095e+13
276.165,1.68601e+13
276.49,1.65161e+13
276.815,1.61771e+13
277.14,1.58432e+13
277.465,1.5514e+13
277.789,1.51895e+13
278.114,1.48695e+13
278.439,1.45538e+13
278.764,1.42423e+13
279.089,1.39349e+13
279.414,1.36315e+13
279.739,1.33319e+13
280.064,1.3036e+13
280.389,1.27437e+13
280.714,1.24549e+13
281.039,1.21695e+13
281.363,1.18874e+13
281.688,1.16085e+13
282.013,1.13327e+13
282.338,1.10847e+13
282.663,1.0854e+13
282.988,1.06214e+13
283.313,1.03869e+13
283.638,1.01503e+13
283.963,9.91169e+12
284.288,9.67096e+12
284.612,9.42803e+12
284.937,9.18285e+12
285.262,8.93533e+12
285.587,8.68541e+12
285.912,8.43301e+12
286.237,8.17805e+12
286.562,7.92045e+12
286.887,7.66011e+12
287.212,7.39696e+12
287.536,7.13088e+12
287.861,6.86178e+12
288.186,6.58957e+12
288.511,6.31412e+12
288.836,6.03532e+12
289.161,5.75306e+12
289.486,5.46721e+12
289.811,5.17763e+12
290.136,4.88419e+12
290.461,4.58674e+12
290.785,4.33465e+12
291.11,4.22126e+12
291.435,4.1104e+12
291.76,4.00196e+12
292.085,3.89587e+12
292.41,3.79204e+12
292.735,3.69038e+12
293.06,3.59083e+12
293.385,3.49332e+12
293.71,3.39776e+12
294.034,3.3041e+12
294.359,3.21227e+12
294.684,3.12222e+12
295.009,3.03388e+12
295.334,2.9472e+12
295.659,2.86213e+12
295.984,2.77861e+12
296.309,2.6966e+12
296.634,2.61606e+12
296.959,2.53693e+12
297.284,2.45917e+12
297.608,2.38275e+12
297.933,2.30762e+12
298.258,2.23375e+12
298.583,2.16109e+12
298.908,2.08962e+12
299.233,2.0193e+12
299.558,1.9583e+12
299.883,1.89769e+12
300.208,1.83698e+12
300.533,1.77617e+12
300.857,1.71526e+12
301.182,1.65425e+12
301.507,1.59312e+12
301.832,1.53188e+12
302.157,1.47053e+12
302.482,1.40905e+12
302.807,1.34745e+12
303.132,1.28572e+12
303.457,1.22386e+12
303.781,1.16187e+12
304.106,1.09973e+12
304.431,1.03744e+12
304.756,9.75009e+11
305.081,9.12418e+11
305.406,8.49668e+11
305.731,7.86748e+11
306.056,7.23655e+11
306.381,6.60385e+11
306.706,5.96927e+11
307.031,5.33277e+11
307.355,4.69429e+11
307.68,4.05371e+11
308.005,3.75138e+11
308.33,3.64933e+11
308.655,3.54979e+11
308.98,3.45268e+11
309.305,3.35792e+11
309.63,3.26541e+11
309.955,3.17508e+11
310.279,3.08686e+11
310.604,3.00066e+11
310.929,2.91643e+11
311.254,2.83409e+11
311.579,2.75359e+11
311.904,2.67486e+11
312.229,2.59785e+11
312.554,2.52249e+11
312.879,2.44875e+11
313.204,2.37657e+11
313.529,2.30589e+11
313.853,2.23668e+11
314.178,2.16889e+11
314.503,2.10247e+11
314.828,2.03739e+11
315.153,1.9736e+11
315.478,1.91107e+11
315.803,1.84976e+11
316.128,1.78964e+11
316.453,1.73282e+11
316.777,1.68112e+11
317.102,1.62959e+11
317.427,1.57822e+11
317.752,1.52702e+11
318.077,1.47599e+11
318.402,1.42514e+11
318.727,1.37447e+11
319.052,1.32399e+11
319.377,1.27371e+11
319.702,1.22362e+11
320.026,1.17374e+11
320.351,1.12408e+11
320.676,1.07464e+11
321.001,1.02543e+11
321.326,9.76455e+10
321.651,9.27722e+10
321.976,8.79243e+10
322.301,8.31024e+10
322.626,7.83075e+10
322.951,7.35408e+10
323.276,6.88028e+10
323.6,6.40949e+10
323.925,5.94183e+10
324.25,5.47737e+10
324.575,5.01627e+10
324.9,4.55866e+10
