#"arc_length" "flux" "flux"
107.542 5.47817e+13 5.76563e+13
107.867 5.47817e+13 5.76563e+13
108.192 5.47817e+13 5.76563e+13
108.517 5.47817e+13 5.76563e+13
108.841 5.47817e+13 5.76563e+13
109.166 5.47817e+13 5.76563e+13
109.491 5.47817e+13 5.76563e+13
109.816 5.47817e+13 5.76563e+13
110.141 5.47817e+13 5.76563e+13
110.466 5.47817e+13 5.76563e+13
110.791 5.47817e+13 5.76563e+13
111.116 5.47817e+13 5.76563e+13
111.441 5.47817e+13 5.76563e+13
111.766 5.47817e+13 5.76563e+13
112.09 5.47817e+13 5.76563e+13
112.415 5.47817e+13 5.76563e+13
112.74 5.47817e+13 5.76563e+13
113.065 5.47817e+13 5.76563e+13
113.39 5.47817e+13 5.76563e+13
113.715 5.47817e+13 5.76563e+13
114.04 5.47817e+13 5.76563e+13
114.365 5.47817e+13 5.76563e+13
114.69 5.47817e+13 5.76563e+13
115.015 5.47817e+13 5.76563e+13
115.339 5.47817e+13 5.76563e+13
115.664 5.47817e+13 5.76563e+13
115.989 5.47817e+13 5.76563e+13
116.314 5.47817e+13 5.76563e+13
116.639 5.47817e+13 5.76563e+13
116.964 5.47817e+13 5.76563e+13
117.289 5.47817e+13 5.76563e+13
117.614 5.47817e+13 5.76563e+13
117.939 5.47817e+13 5.76563e+13
118.264 5.47817e+13 5.76563e+13
118.589 5.47817e+13 5.76563e+13
118.913 5.47817e+13 5.76563e+13
119.238 5.47817e+13 5.76563e+13
119.563 5.47817e+13 5.76563e+13
119.888 1.55108e+13 4.38911e+13
120.213 1.55108e+13 4.38911e+13
120.538 1.55108e+13 4.38911e+13
120.863 1.55108e+13 4.38911e+13
121.188 1.55108e+13 4.38911e+13
121.513 1.55108e+13 4.38911e+13
121.837 1.55108e+13 4.38911e+13
122.162 1.55108e+13 4.38911e+13
122.487 1.55108e+13 4.38911e+13
122.812 1.55108e+13 4.38911e+13
123.137 1.55108e+13 4.38911e+13
123.462 1.55108e+13 4.38911e+13
123.787 1.55108e+13 4.38911e+13
124.112 1.55108e+13 4.38911e+13
124.437 1.55108e+13 4.38911e+13
124.762 1.55108e+13 4.38911e+13
125.087 1.55108e+13 4.38911e+13
125.411 1.55108e+13 4.38911e+13
125.736 1.55108e+13 4.38911e+13
126.061 1.55108e+13 4.38911e+13
126.386 1.55108e+13 4.38911e+13
126.711 1.55108e+13 4.38911e+13
127.036 1.55108e+13 4.38911e+13
127.361 1.55108e+13 4.38911e+13
127.686 1.55108e+13 4.38911e+13
128.011 1.55108e+13 4.38911e+13
128.335 1.55108e+13 4.38911e+13
128.66 1.55108e+13 4.38911e+13
128.985 1.55108e+13 4.38911e+13
129.31 1.55108e+13 4.38911e+13
129.635 1.55108e+13 4.38911e+13
129.96 1.55108e+13 4.38911e+13
130.285 1.55108e+13 4.38911e+13
130.61 1.55108e+13 4.38911e+13
130.935 1.55108e+13 4.38911e+13
131.26 1.55108e+13 4.38911e+13
131.585 1.55108e+13 4.38911e+13
131.909 1.55108e+13 4.38911e+13
132.234 1.55108e+13 4.38911e+13
132.559 1.55108e+13 4.38911e+13
132.884 1.55108e+13 4.38911e+13
133.209 1.55108e+13 4.38911e+13
133.534 1.55108e+13 4.38911e+13
133.859 1.55108e+13 4.38911e+13
134.184 1.55108e+13 4.38911e+13
134.509 1.55108e+13 4.38911e+13
134.833 1.55108e+13 4.38911e+13
135.158 1.55108e+13 4.38911e+13
135.483 1.55108e+13 4.38911e+13
135.808 1.55108e+13 4.38911e+13
136.133 1.55108e+13 4.38911e+13
136.458 1.55108e+13 4.38911e+13
136.783 1.55108e+13 4.38911e+13
137.108 1.81698e+13 2.92755e+13
137.433 1.81698e+13 2.92755e+13
137.758 1.81698e+13 2.92755e+13
138.082 1.81698e+13 2.92755e+13
138.407 1.81698e+13 2.92755e+13
138.732 1.81698e+13 2.92755e+13
139.057 1.81698e+13 2.92755e+13
139.382 1.81698e+13 2.92755e+13
139.707 1.81698e+13 2.92755e+13
140.032 1.81698e+13 2.92755e+13
140.357 1.81698e+13 2.92755e+13
140.682 1.81698e+13 2.92755e+13
141.007 1.81698e+13 2.92755e+13
141.331 1.81698e+13 2.92755e+13
141.656 1.81698e+13 2.92755e+13
141.981 1.81698e+13 2.92755e+13
142.306 1.81698e+13 2.92755e+13
142.631 1.81698e+13 2.92755e+13
142.956 1.81698e+13 2.92755e+13
143.281 1.81698e+13 2.92755e+13
143.606 1.81698e+13 2.92755e+13
143.931 1.81698e+13 2.92755e+13
144.256 1.81698e+13 2.92755e+13
144.581 1.81698e+13 2.92755e+13
144.905 1.81698e+13 2.92755e+13
145.23 1.81698e+13 2.92755e+13
145.555 1.81698e+13 2.92755e+13
145.88 1.81698e+13 2.92755e+13
146.205 1.81698e+13 2.92755e+13
146.53 1.81698e+13 2.92755e+13
146.855 1.81698e+13 2.92755e+13
147.18 1.81698e+13 2.92755e+13
