"arc_length","flux"
108.797,3.70012e+13
109.083,3.70012e+13
109.37,3.70012e+13
109.656,3.70012e+13
109.942,3.70012e+13
110.229,3.70012e+13
110.515,3.70012e+13
110.801,3.70012e+13
111.087,3.70012e+13
111.374,3.70012e+13
111.66,3.70012e+13
111.946,3.70012e+13
112.233,3.70012e+13
112.519,3.70012e+13
112.805,3.70012e+13
113.092,3.70012e+13
113.378,3.70012e+13
113.664,3.70012e+13
113.951,3.70012e+13
114.237,3.70012e+13
114.523,3.70012e+13
114.81,3.70012e+13
115.096,3.70012e+13
115.382,3.70012e+13
115.668,3.70012e+13
115.955,3.70012e+13
116.241,3.70012e+13
116.527,3.70012e+13
116.814,3.70012e+13
117.1,3.70012e+13
117.386,3.70012e+13
117.673,3.70012e+13
117.959,3.70012e+13
118.245,3.70012e+13
118.532,3.70012e+13
118.818,3.70012e+13
119.104,3.70012e+13
119.39,3.70012e+13
119.677,3.70012e+13
119.963,3.70012e+13
120.249,3.70012e+13
120.536,3.70012e+13
120.822,3.70012e+13
121.108,3.70012e+13
121.395,3.70012e+13
121.681,3.70012e+13
121.967,3.70012e+13
122.254,3.70012e+13
122.54,3.70012e+13
122.826,3.70012e+13
123.112,3.70012e+13
123.399,3.70012e+13
123.685,2.61752e+13
123.971,2.61752e+13
124.258,2.61752e+13
124.544,2.61752e+13
124.83,2.61752e+13
125.117,2.61752e+13
125.403,2.61752e+13
125.689,2.61752e+13
125.976,2.61752e+13
126.262,2.61752e+13
126.548,2.61752e+13
126.834,2.61752e+13
127.121,2.61752e+13
127.407,2.61752e+13
127.693,2.61752e+13
127.98,2.61752e+13
128.266,2.61752e+13
128.552,2.61752e+13
128.839,2.61752e+13
129.125,2.61752e+13
129.411,2.61752e+13
129.698,2.61752e+13
129.984,2.61752e+13
130.27,2.61752e+13
130.556,2.61752e+13
130.843,2.61752e+13
131.129,2.61752e+13
131.415,2.61752e+13
131.702,2.61752e+13
131.988,2.61752e+13
132.274,2.61752e+13
132.561,2.61752e+13
132.847,2.61752e+13
133.133,2.61752e+13
133.42,2.36445e+13
133.706,2.36445e+13
133.992,2.36445e+13
134.278,2.36445e+13
134.565,2.36445e+13
134.851,2.36445e+13
135.137,2.36445e+13
135.424,2.36445e+13
135.71,2.36445e+13
135.996,2.36445e+13
136.283,2.36445e+13
136.569,2.36445e+13
136.855,2.36445e+13
137.142,2.36445e+13
137.428,2.36445e+13
137.714,2.36445e+13
138,2.36445e+13
138.287,2.36445e+13
138.573,2.36445e+13
138.859,2.36445e+13
139.146,2.36445e+13
139.432,2.36445e+13
139.718,2.36445e+13
140.005,2.36445e+13
140.291,2.36445e+13
140.577,2.36445e+13
140.864,2.36445e+13
141.15,2.36445e+13
141.436,2.36445e+13
141.722,2.36445e+13
142.009,2.36445e+13
142.295,2.36445e+13
142.581,2.36445e+13
142.868,2.36445e+13
143.154,2.36445e+13
143.44,2.36445e+13
143.727,2.36445e+13
144.013,2.36445e+13
144.299,2.36445e+13
144.586,2.36445e+13
144.872,2.36445e+13
145.158,2.36445e+13
145.444,2.36445e+13
145.731,2.36445e+13
146.017,2.36445e+13
146.303,2.36445e+13
146.59,2.36445e+13
146.876,2.36445e+13
147.162,2.36445e+13
147.449,2.36445e+13
147.735,2.36445e+13
148.021,2.36445e+13
148.308,2.36445e+13
148.594,2.36445e+13
148.88,2.36445e+13
149.166,2.36445e+13
149.453,2.36445e+13
149.739,2.36445e+13
150.025,2.36445e+13
150.312,2.36445e+13
150.598,2.36445e+13
150.884,2.36445e+13
151.171,2.36445e+13
151.457,2.36445e+13
151.743,2.36445e+13
152.03,2.36445e+13
152.316,2.36445e+13
152.602,2.36445e+13
152.888,2.36445e+13
153.175,2.61697e+13
153.461,2.61697e+13
153.747,2.61697e+13
154.034,2.61697e+13
154.32,2.61697e+13
154.606,2.61697e+13
154.893,2.61697e+13
155.179,2.61697e+13
155.465,2.61697e+13
155.752,2.61697e+13
156.038,2.61697e+13
156.324,2.61697e+13
156.61,2.61697e+13
156.897,2.61697e+13
157.183,2.61697e+13
157.469,2.61697e+13
157.756,2.61697e+13
158.042,2.61697e+13
158.328,2.61697e+13
158.615,2.61697e+13
158.901,2.61697e+13
159.187,2.61697e+13
159.474,2.61697e+13
159.76,2.61697e+13
160.046,2.61697e+13
160.332,2.61697e+13
160.619,2.61697e+13
160.905,2.61697e+13
161.191,2.61697e+13
161.478,2.61697e+13
161.764,2.61697e+13
162.05,2.61697e+13
162.337,2.61697e+13
162.623,2.61697e+13
162.909,3.70037e+13
163.196,3.70037e+13
163.482,3.70037e+13
163.768,3.70037e+13
164.054,3.70037e+13
164.341,3.70037e+13
164.627,3.70037e+13
164.913,3.70037e+13
165.2,3.70037e+13
165.486,3.70037e+13
165.772,3.70037e+13
166.059,3.70037e+13
166.345,3.70037e+13
166.631,3.70037e+13
166.918,3.70037e+13
167.204,3.70037e+13
167.49,3.70037e+13
167.776,3.70037e+13
168.063,3.70037e+13
168.349,3.70037e+13
168.635,3.70037e+13
168.922,3.70037e+13
169.208,3.70037e+13
169.494,3.70037e+13
169.781,3.70037e+13
170.067,3.70037e+13
170.353,3.70037e+13
170.64,3.70037e+13
170.926,3.70037e+13
171.212,3.70037e+13
171.498,3.70037e+13
171.785,3.70037e+13
172.071,3.70037e+13
172.357,3.70037e+13
172.644,3.70037e+13
172.93,3.70037e+13
173.216,3.70037e+13
173.503,3.70037e+13
173.789,3.70037e+13
174.075,3.70037e+13
174.362,3.70037e+13
174.648,3.70037e+13
174.934,3.70037e+13
175.22,3.70037e+13
175.507,3.70037e+13
175.793,3.70037e+13
176.079,3.70037e+13
176.366,3.70037e+13
176.652,3.70037e+13
176.938,3.70037e+13
177.225,3.70037e+13
177.511,3.70037e+13
177.797,3.70037e+13
178.084,3.70037e+13
178.37,3.70037e+13
178.656,3.70037e+13
178.942,3.70037e+13
179.229,3.70037e+13
179.515,3.70037e+13
179.801,3.70037e+13
180.088,3.70037e+13
180.374,3.70037e+13
180.66,3.70037e+13
180.947,3.70037e+13
181.233,3.70037e+13
181.519,3.70037e+13
181.806,3.70037e+13
182.092,3.70037e+13
182.378,3.70037e+13
182.664,5.01285e+13
182.951,5.01285e+13
183.237,5.01285e+13
183.523,5.01285e+13
183.81,5.01285e+13
184.096,5.01285e+13
184.382,5.01285e+13
184.669,5.01285e+13
184.955,5.01285e+13
185.241,5.01285e+13
185.528,5.01285e+13
185.814,5.01285e+13
186.1,5.01285e+13
186.387,5.01285e+13
186.673,5.01285e+13
186.959,5.01285e+13
187.245,5.01285e+13
187.532,5.01285e+13
187.818,5.01285e+13
188.104,5.01285e+13
188.391,5.01285e+13
188.677,5.01285e+13
188.963,5.01285e+13
189.25,5.01285e+13
189.536,5.01285e+13
189.822,5.01285e+13
190.109,5.01285e+13
190.395,5.01285e+13
190.681,5.01285e+13
190.967,5.01285e+13
191.254,5.01285e+13
191.54,5.01285e+13
191.826,5.01285e+13
192.113,5.01285e+13
192.399,5.01285e+13
192.685,7.10035e+13
192.972,7.10035e+13
193.258,7.10035e+13
193.544,7.10035e+13
193.831,7.10035e+13
194.117,7.10035e+13
194.403,7.10035e+13
194.689,7.10035e+13
194.976,7.10035e+13
195.262,7.10035e+13
195.548,7.10035e+13
195.835,7.10035e+13
196.121,7.10035e+13
196.407,7.10035e+13
196.694,7.10035e+13
196.98,7.10035e+13
197.266,7.10035e+13
197.553,7.10035e+13
197.839,7.10035e+13
198.125,7.10035e+13
198.411,7.10035e+13
198.698,7.10035e+13
198.984,7.10035e+13
199.27,7.10035e+13
199.557,7.10035e+13
199.843,7.10035e+13
200.129,7.10035e+13
200.416,7.10035e+13
200.702,7.10035e+13
200.988,7.10035e+13
201.275,7.10035e+13
201.561,7.10035e+13
201.847,7.10035e+13
202.133,7.10035e+13
