0.161152		2.848602		0.217958		2.425398					0.20425	2.496804
0.1625		2.848447		0.223944		2.425398					0.2085	2.496804
0.16875		2.847726		0.235241		2.425398					0.21275	2.496804
0.175		2.847005		0.246538		2.425398					0.217	2.496804
0.178125		2.846644		0.252186		2.425398					0.223476	2.496804
0.181171		2.846293		0.257835		2.425398					0.229952	2.496804
0.18125		2.846285		0.263483		2.425398					0.236428	2.496804
0.184375		2.845973		0.269132		2.425398					0.242904	2.496804
0.1875		2.845662		0.274414		2.425398					0.24938	2.496804
0.190625		2.84535		0.279696		2.425398					0.255856	2.496805
0.19375		2.845038		0.284283		2.425398					0.262331	2.496805
0.196875		2.844726		0.288871		2.425398					0.268807	2.496805
0.2		2.844415		0.293459		2.425398					0.274818	2.496805
0.20119		2.844296		0.298046		2.425398					0.280829	2.496805
0.203567		2.844105		0.302634		2.425398					0.28684	2.496805
0.207133		2.843819		0.307222		2.425398					0.292851	2.496805
0.210699		2.843532		0.316397		2.425398					0.298862	2.496805
0.214266		2.843246		0.334748		2.425398					0.304873	2.496806
0.217832		2.842959		0.343923		2.425398					0.316895	2.496806
0.221209		2.842688		0.348511		2.425398					0.328339	2.496806
0.221398		2.842677		0.353099		2.425398					0.339783	2.496806
0.224965		2.842467		0.359615		2.425398					0.351227	2.496807
0.228531		2.842257		0.36613		2.425398					0.362671	2.496807
0.232582		2.842018		0.372646		2.425398					0.385559	2.496807
0.236633		2.84178		0.379162		2.425398					0.408448	2.496808
0.240683		2.841541		0.385678		2.425398					0.431336	2.496808
0.241228		2.841509		0.392193		2.425398					0.454224	2.496809
0.244734		2.841387		0.398709		2.425398					0.5	2.49681
0.248784		2.841246		0.405225		2.425398					0.588592	2.496811
0.252835		2.841104		0.409964		2.425398					0.677185	2.496813
0.25486		2.841034		0.414702		2.425398					0.727367	2.496814
0.256886		2.840963		0.420034		2.425398					0.795526	2.496815
0.258911		2.840892		0.425365		2.425398					0.863684	2.496817
0.260936		2.840822		0.430696		2.425398					0.931842	2.496818
0.261247		2.840811		0.436027		2.425398					1	2.49682
0.263163		2.840789		0.446689		2.425398					1.051818	2.496821
0.26539		2.840763		0.457351		2.425398					1.103635	2.496822
0.267618		2.840737		0.468014		2.425398					1.155452	2.496823
0.269845		2.840711		0.478676		2.425398					1.207269	2.496824
0.272072		2.840685		0.5		2.425398					1.259087	2.496825
0.274299		2.840659		0.53125		2.425398					1.310904	2.496826
0.276526		2.840633		0.5625		2.425398					1.362721	2.496827
0.278753		2.840607		0.59375		2.425398					1.414538	2.496828
0.28098		2.840581		0.625		2.425398					1.466332	2.496829
0.281266		2.840578		0.65625		2.425398					1.492229	2.496829
0.283207		2.840592		0.6875		2.425398					1.518126	2.49683
0.285434		2.840609		0.71875		2.425398					1.544023	2.49683
0.287661		2.840626		0.75		2.425398					1.56992	2.496831
0.289888		2.840642		0.78125		2.425398					1.595817	2.496831
0.292115		2.840659		0.8125		2.425398					1.621713	2.496832
0.294342		2.840675		0.84375		2.425398					1.639912	2.496832
0.296569		2.840692		0.875		2.425398					1.65811	2.496833
0.298999		2.84071		0.90625		2.425398					1.676309	2.496833
0.301285		2.840727		0.9375		2.425398					1.694507	2.496833
0.301428		2.84073		0.953125		2.425398					1.712706	2.496834
0.303048		2.840766		0.96875		2.425398					1.730904	2.496834
0.305073		2.840811		0.984375		2.425398					1.749102	2.496835
0.307098		2.840856		1		2.425398					1.7673	2.496835
0.309122		2.840902		1.010725		2.425398					1.782463	2.496835
0.311147		2.840947		1.02145		2.425398					1.793835	2.496835
0.313171		2.840992		1.032175		2.425398					1.805207	2.496836
0.315196		2.841037		1.0429		2.425398					1.827951	2.496836
0.319245		2.841127		1.05455		2.425398					1.850695	2.496837
0.321304		2.841173		1.0662		2.425398					1.873438	2.496837
0.323294		2.841239		1.07785		2.425398					1.889259	2.496837
0.327344		2.841373		1.0895		2.425398					1.905079	2.496838
0.331393		2.841507		1.1128		2.425398					1.920899	2.496838
0.335442		2.841641		1.12445		2.425398					1.936719	2.496838
0.339076		2.841761		1.1361		2.425398					1.95254	2.496839
0.341323		2.841835		1.145975		2.425398					1.96836	2.496839
0.34271		2.841893		1.15585		2.425398					1.98418	2.496839
0.346344		2.842043		1.168194		2.425398					2	2.49684
0.349979		2.842194		1.180538		2.425398					2.016075	2.49684
0.353613		2.842345		1.192882		2.425398					2.03215	2.49684
0.357247		2.842496		1.205225		2.425398					2.048225	2.496841
0.360881		2.842647		1.215154		2.425398					2.0643	2.496841
0.361342		2.842666		1.225082		2.425398					2.088413	2.496841
0.364515		2.84282		1.23501		2.425398					2.100469	2.496842
0.367842		2.842981		1.244938		2.425398					2.112525	2.496842
0.371168		2.843142		1.254866		2.425398					2.126591	2.496842
0.374495		2.843303		1.264794		2.425398					2.140657	2.496842
0.377822		2.843464		1.274722		2.425398					2.154723	2.496843
0.381148		2.843625		1.28465		2.425398					2.168788	2.496843
0.381361		2.843635		1.291675		2.425398					2.175821	2.496843
0.384475		2.843805		1.3057		2.425398					2.182854	2.496843
0.387802		2.843987		1.3127		2.425398					2.189887	2.496843
0.391128		2.844169		1.324096		2.425398					2.196919	2.496844
0.394455		2.844351		1.335491		2.425398					2.203952	2.496844
0.397782		2.844533		1.346887		2.425398					2.210985	2.496844
0.401108		2.844715		1.358282		2.425398					2.218018	2.496844
0.40138		2.84473		1.369678		2.425398					2.22505	2.496844
0.404435		2.84491		1.381073		2.425398					2.233088	2.496844
0.407761		2.845106		1.403863		2.425398					2.241134	2.496844
0.411088		2.845301		1.426654		2.425398					2.249179	2.496845
0.414415		2.845497		1.449444		2.425398					2.257224	2.496845
0.417741		2.845693		1.472235		2.425398					2.265269	2.496845
0.421068		2.845889		1.495025		2.425398					2.273315	2.496845
0.421399		2.845908		1.521326		2.425398					2.28136	2.496845
0.424395		2.84609		1.547627		2.425398					2.289405	2.496845
0.427721		2.846293		1.600229		2.425398					2.29745	2.496846
0.431048		2.846495		1.652831		2.425398					2.3032	2.496846
0.434375		2.846697		1.705432		2.425398					2.310372	2.496846
0.437701		2.8469		1.736993		2.425398					2.317544	2.496846
0.441028		2.847102		1.768554		2.425398					2.324716	2.496846
0.441418		2.847126		1.800115		2.425398					2.331888	2.496846
0.444354		2.847308		1.815895		2.425398					2.340659	2.496846
0.447681		2.847515		1.831675		2.425398					2.349429	2.496847
0.451008		2.847721		1.844826		2.425398					2.358199	2.496847
0.454334		2.847928		1.857976		2.425398					2.366969	2.496847
0.457661		2.848135		1.871127		2.425398					2.371355	2.496847
0.460988		2.848341		1.884277		2.425398					2.37574	2.496847
0.461437		2.848369		1.897428		2.425398					2.380125	2.496847
0.464314		2.848547		1.910578		2.425398					2.38451	2.496847
0.467641		2.848752		1.917154		2.425398					2.39328	2.496847
0.470967		2.848958		1.923729		2.425398					2.40205	2.496848
0.474597		2.849182		1.930304		2.425398					2.408669	2.496848
0.478226		2.849406		1.936879		2.425398					2.415288	2.496848
0.481456		2.849606		1.944769		2.425398					2.421907	2.496848
0.481855		2.84963		1.948714		2.425398					2.428525	2.496848
0.485484		2.849852		1.952659		2.425398					2.435144	2.496848
0.5		2.85074		1.95792		2.425398					2.441763	2.496848
0.501475		2.85083		1.96318		2.425398					2.448382	2.496849
0.515625		2.851656		1.96844		2.425398					2.455	2.496849
0.521494		2.851998		1.9737		2.425398					2.468238	2.496849
0.53125		2.852565		1.97896		2.425398					2.481475	2.496849
0.541514		2.853161		1.98422		2.425398					2.494713	2.49685
0.546875		2.853454		1.98948		2.425398					2.50795	2.49685
0.561533		2.854256		1.99474		2.425398					2.519533	2.49685
0.5625		2.854307		2		2.425398					2.531116	2.49685
0.578125		2.855134		2.00485		2.425398					2.542699	2.49685
0.581552		2.855315		2.012388		2.425398					2.554282	2.496851
0.59375		2.855922		2.019925		2.425398					2.577448	2.496851
0.601571		2.856312		2.023694		2.425398					2.600613	2.496852
0.609375		2.856686		2.027463		2.425398					2.623779	2.496852
0.62159		2.857272		2.031232		2.425398					2.646944	2.496853
0.625		2.85743		2.035		2.425398					2.67011	2.496853
0.640625		2.858152		2.038175		2.425398					2.693275	2.496853
0.641609		2.858197		2.042786		2.425398					2.714786	2.496854
0.65625		2.858816		2.047397		2.425398					2.736297	2.496854
0.661628		2.859043		2.052008		2.425398					2.779319	2.496855
0.671875		2.85946		2.056618		2.425398					2.822341	2.496856
0.681647		2.859858		2.075061		2.425398					2.865363	2.496857
0.6875		2.860094		2.080559		2.425398					2.908385	2.496858
0.701666		2.860665		2.086056		2.425398					2.951407	2.496859
0.71875		2.861265		2.091554		2.425398					2.994429	2.49686
0.721685		2.861368		2.097051		2.425398					3.03745	2.49686
0.741704		2.862064		2.102549		2.425398					3.089147	2.496861
0.75		2.862345		2.108046		2.425398					3.140843	2.496862
0.761723		2.862743		2.113544		2.425398					3.192539	2.496864
0.78125		2.863322		2.119041		2.425398					3.244235	2.496865
0.781742		2.863337		2.123928		2.425398					3.295931	2.496866
0.801761		2.863923		2.128815		2.425398					3.321779	2.496866
0.8125		2.864233		2.133397		2.425398					3.347627	2.496867
0.82178		2.8645		2.137978		2.425398					3.373475	2.496867
0.841799		2.865004		2.147141		2.425398					3.399323	2.496868
0.84375		2.865057		2.156304		2.425398					3.425171	2.496868
0.861818		2.865544		2.165466		2.425398					3.451019	2.496869
0.875		2.865837		2.174629		2.425398					3.465367	2.496869
0.881837		2.865989		2.183791		2.425398					3.479715	2.496869
0.901856		2.86646		2.192954		2.425398					3.494063	2.49687
0.90625		2.866551		2.202116		2.425398					3.50841	2.49687
0.921875		2.866876		2.220441		2.425398					3.522758	2.49687
0.9375		2.867192		2.238766		2.425398					3.537105	2.49687
0.941894		2.867281		2.257091		2.425398					3.551453	2.496871
0.961913		2.867678		2.275416		2.425398					3.5658	2.496871
0.96875		2.867799		2.302293		2.425398					3.603325	2.496872
0.981932		2.868032		2.32917		2.425398					3.612707	2.496872
1		2.868366		2.356047		2.425398					3.622088	2.496872
1.00195		2.868402		2.382924		2.425398					3.631469	2.496872
1.02197		2.868719		2.436678		2.425398					3.64085	2.496872
1.03125		2.868872		2.490432		2.425398					3.648387	2.496873
1.04199		2.869048		2.543856		2.425398					3.655924	2.496873
1.06201		2.869349		2.570568		2.425398					3.663461	2.496873
1.0625		2.869356		2.597279		2.425398					3.670997	2.496873
1.08203		2.869639		2.623991		2.425398					3.701144	2.496874
1.10205		2.869906		2.650702		2.425398					3.716414	2.496874
1.12207		2.870136		2.664058		2.425398					3.724049	2.496874
1.125		2.870172		2.677414		2.425398					3.731683	2.496874
1.14208		2.870382		2.69077		2.425398					3.739318	2.496874
1.1621		2.870637		2.704125		2.425398					3.746953	2.496875
1.18212		2.870894		2.713238		2.425398					3.754588	2.496875
1.1875		2.870949		2.72235		2.425398					3.762222	2.496875
1.20214		2.8711		2.731463		2.425398					3.777492	2.496875
1.22216		2.871288		2.740575		2.425398					3.792761	2.496876
1.24218		2.871493		2.749688		2.425398					3.808031	2.496876
1.25		2.871574		2.7588		2.425398					3.8233	2.496876
1.2622		2.8717		2.767913		2.425398					3.837475	2.496876
1.28222		2.871907		2.777025		2.425398					3.85165	2.496877
1.30224		2.87206		2.790863		2.425398					3.865825	2.496877
1.3125		2.872141		2.8047		2.425398					3.88	2.496877
1.32226		2.872219		2.818538		2.425398					3.90835	2.496878
1.34227		2.872387		2.832375		2.425398					3.9367	2.496878
1.36229		2.872558		2.846213		2.425398					3.96505	2.496879
1.375		2.872657		2.86005		2.425398					3.9934	2.49688
1.38231		2.872714		2.873888		2.425398					4.02175	2.49688
1.40233		2.87284		2.887725		2.425398					4.0501	2.496881
1.42235		2.872977		2.901732		2.425398					4.09635	2.496882
1.4375		2.873083		2.920991		2.425398					4.1426	2.496883
1.44237		2.873117		2.940249		2.425398					4.18885	2.496883
1.46239		2.873257		2.959508		2.425398					4.2351	2.496884
1.48241		2.873374		2.978766		2.425398					4.2906	2.496886
1.5		2.873469		2.998025		2.425398					4.3461	2.496887
1.50243		2.873482		3.007654		2.425398					4.4571	2.496889
1.52245		2.873599		3.017283		2.425398					4.592825	2.496892
1.54246		2.873718		3.026913		2.425398					4.660688	2.496893
1.56248		2.873836		3.036542		2.425398					4.72855	2.496894
1.5625		2.873836		3.046171		2.425398					4.796413	2.496896
1.5825		2.873929		3.0558		2.425398					4.864275	2.496897
1.60252		2.874022		3.06705		2.425398					4.932138	2.496898
1.62254		2.874114		3.0783		2.425398					5	2.4969
1.625		2.874127		3.1008		2.425398					5.129625	2.496902
1.64256		2.874218		3.11205		2.425398					5.194438	2.496904
1.66258		2.874316		3.1233		2.425398					5.25925	2.496905
1.6826		2.874393		3.13455		2.425398					5.320544	2.496906
1.70262		2.874472		3.1458		2.425398					5.381838	2.496907
1.72264		2.87455		3.1558		2.425398					5.443132	2.496909
1.74265		2.874629		3.1633		2.425398					5.473779	2.496909
1.75		2.874652		3.1708		2.425398					5.504425	2.49691
1.76267		2.874692		3.1858		2.425398					5.535897	2.49691
1.78269		2.874744		3.2008		2.425398					5.567369	2.496911
1.80271		2.874797		3.2158		2.425398					5.598841	2.496912
1.82273		2.874856		3.232043		2.425398					5.630313	2.496912
1.84275		2.874921		3.248285		2.425398					5.661785	2.496913
1.86277		2.874986		3.256406		2.425398					5.693257	2.496914
1.875		2.875026		3.264527		2.425398					5.724729	2.496914
1.88279		2.875052		3.280769		2.425398					5.7562	2.496915
1.90281		2.875118		3.297012		2.425398					5.78065	2.496915
1.92283		2.875183		3.313254		2.425398					5.8051	2.496916
1.94284		2.875242		3.329496		2.425398					5.82955	2.496916
1.96286		2.875283		3.345738		2.425398					5.854	2.496917
1.98288		2.875323		3.364688		2.425398					5.87845	2.496917
2		2.875358		3.383637		2.425398					5.9029	2.496918
2.0029		2.875364		3.402586		2.425398					5.92735	2.496918
2.02292		2.875416		3.421535		2.425398					5.9518	2.496919
2.04294		2.875468		3.43101		2.425398					6.0007	2.49692
2.06296		2.87552		3.440485		2.425398					6.0432	2.496921
2.08298		2.875571		3.44996		2.425398					6.0857	2.496922
2.103		2.875614		3.459434		2.425398					6.1282	2.496922
2.12302		2.875645		3.468909		2.425398					6.1707	2.496923
2.14304		2.875675		3.478383		2.425398					6.2132	2.496924
2.16305		2.875706		3.487858		2.425398					6.257047	2.496925
2.18307		2.875736		3.497332		2.425398					6.300894	2.496926
2.1875		2.875743		3.5041		2.425398					6.344741	2.496927
2.20309		2.875769		3.510867		2.425398					6.388588	2.496928
2.22311		2.875804		3.517635		2.425398					6.410512	2.496928
2.24313		2.875831		3.524402		2.425398					6.432435	2.496928
2.26315		2.875845		3.53117		2.425398					6.454359	2.496929
2.28317		2.875861		3.537937		2.425398					6.476282	2.496929
2.30319		2.875886		3.544705		2.425398					6.498206	2.49693
2.32321		2.875911		3.551472		2.425398					6.520129	2.49693
2.34323		2.875936		3.566179		2.425398					6.542052	2.496931
2.36324		2.875959		3.580886		2.425398					6.563975	2.496931
2.375		2.875974		3.58824		2.425398					6.58199	2.496931
2.38326		2.875984		3.595593		2.425398					6.600004	2.496932
2.40328		2.876008		3.602947		2.425398					6.618018	2.496932
2.4233		2.876032		3.6103		2.425398					6.636032	2.496933
2.44332		2.876056		3.616313		2.425398					6.654046	2.496933
2.46334		2.876079		3.621574		2.425398					6.67206	2.496933
2.48336		2.876091		3.626835		2.425398					6.681067	2.496933
2.50338		2.876098		3.637357		2.425398					6.690074	2.496934
2.5234		2.876104		3.647879		2.425398					6.699081	2.496934
2.54342		2.876111		3.6584		2.425398					6.708088	2.496934
2.5625		2.876117		3.671394		2.425398					6.722727	2.496934
2.56343		2.876117		3.677891		2.425398					6.737366	2.496935
2.58345		2.876131		3.684388		2.425398					6.752005	2.496935
2.60347		2.876143		3.690885		2.425398					6.766644	2.496935
2.62349		2.876157		3.697382		2.425398					6.781283	2.496935
2.64351		2.87617		3.703879		2.425398					6.795922	2.496936
2.66353		2.876183		3.710375		2.425398					6.810561	2.496936
2.68355		2.876196		3.715396		2.425398					6.8252	2.496936
2.70357		2.876208		3.720416		2.425398					6.834625	2.496937
2.72359		2.87622		3.725437		2.425398					6.846407	2.496937
2.74361		2.876233		3.730457		2.425398					6.858188	2.496937
2.75		2.876234		3.735478		2.425398					6.869969	2.496937
2.76362		2.876235		3.740498		2.425398					6.88175	2.496937
2.78364		2.876234		3.745518		2.425398					6.896876	2.496938
2.80366		2.876232		3.750538		2.425398					6.912002	2.496938
2.82368		2.876229		3.755559		2.425398					6.927128	2.496938
2.8437		2.876227		3.760579		2.425398					6.942254	2.496939
2.86372		2.87623		3.770619		2.425398					6.95738	2.496939
2.88374		2.876234		3.78066		2.425398					6.972506	2.496939
2.90376		2.876237		3.7907		2.425398					6.987632	2.49694
2.92378		2.87624		3.801454		2.425398					7.002757	2.49694
2.9375		2.876241		3.812207		2.425398					7.013589	2.49694
2.9438		2.876242		3.82296		2.425398					7.024421	2.49694
2.96381		2.876245		3.833713		2.425398					7.035253	2.496941
2.98383		2.876247		3.844466		2.425398					7.046084	2.496941
3.00385		2.876249		3.855219		2.425398					7.056916	2.496941
3.02387		2.87625		3.876725		2.425398					7.067747	2.496941
3.04389		2.876245		3.898232		2.425398					7.08941	2.496942
3.06391		2.876236		3.919738		2.425398					7.111074	2.496942
3.08393		2.876227		3.941244		2.425398					7.132737	2.496943
3.10395		2.876217		3.96275		2.425398					7.1544	2.496943
3.12397		2.876207		3.994613		2.425398					7.176063	2.496943
3.125		2.876207		4.026475		2.425398					7.19606	2.496944
3.14399		2.876202		4.058338		2.425398					7.216057	2.496944
3.16401		2.876198		4.0902		2.425398					7.236054	2.496945
3.18402		2.876192		4.153925		2.425398					7.256051	2.496945
3.20404		2.876187		4.21765		2.425398					7.276048	2.496945
3.22406		2.876181		4.265428		2.425398					7.296045	2.496946
3.24408		2.876175		4.313205		2.425398					7.316042	2.496946
3.2641		2.876168		4.360983		2.425398					7.336038	2.496947
3.28412		2.876162		4.40876		2.425398					7.3627	2.496947
3.30414		2.876155		4.456538		2.425398					7.390825	2.496948
3.3125		2.87615		4.480427		2.425398					7.41895	2.496948
3.32416		2.876143		4.504315		2.425398					7.447075	2.496949
3.34418		2.876128		4.528204		2.425398					7.4752	2.496949
3.3642		2.876112		4.552092		2.425398					7.489263	2.49695
